Album,Artist,City,Company,Composer,Country,CustomerID,Email,FirstName,Genre,InvoiceDate,InvoiceID,LastName,MediaType,Phone,PostalCode,Region,State,Track,Bytes,Milliseconds,Number of Records,Quantity,Sales,UnitPrice
Lulu Santos - RCA 100 Anos De MÃºsica - Ãlbum 01,Lulu Santos,London,,,United Kingdom,52,emma_jones@hotmail.com,Emma,Latin,6/11/12 00:00,369,Jones,MPEG audio file,+44 020 7707 0707,N1 5LH,Europe,,SatisfaÃ§Ã£o,6.90M,208065,1,2,1.98,0.99
The Song Remains The Same (Disc 1),Led Zeppelin,London,,John Paul Jones/Robert Plant,United Kingdom,52,emma_jones@hotmail.com,Emma,Rock,6/11/12 00:00,369,Jones,MPEG audio file,+44 020 7707 0707,N1 5LH,Europe,,Celebration Day,7.48M,230034,1,2,1.98,0.99
Mais Do Mesmo,LegiÃ£o Urbana,London,,Dado Villa-Lobos/Marcelo BonfÃ¡,United Kingdom,52,emma_jones@hotmail.com,Emma,Latin,6/11/12 00:00,369,Jones,MPEG audio file,+44 020 7707 0707,N1 5LH,Europe,,Giz,6.68M,202213,1,3,2.97,0.99
Lulu Santos - RCA 100 Anos De MÃºsica - Ãlbum 02,Lulu Santos,London,,,United Kingdom,52,emma_jones@hotmail.com,Emma,Latin,6/11/12 00:00,369,Jones,MPEG audio file,+44 020 7707 0707,N1 5LH,Europe,,Ro-Que-Se-Da-Ne,4.81M,146703,1,3,2.97,0.99
Barulhinho Bom,Marisa Monte,London,,Caetano Veloso e Gilberto Gil,United Kingdom,52,emma_jones@hotmail.com,Emma,Latin,6/11/12 00:00,369,Jones,MPEG audio file,+44 020 7707 0707,N1 5LH,Europe,,Segue O Seco,5.92M,178207,1,3,2.97,0.99
Physical Graffiti [Disc 2],Led Zeppelin,London,,Robert Plant,United Kingdom,52,emma_jones@hotmail.com,Emma,Rock,6/11/12 00:00,369,Jones,MPEG audio file,+44 020 7707 0707,N1 5LH,Europe,,Sick Again,9.28M,283036,1,3,2.97,0.99
Greatest Hits,Lenny Kravitz,London,,Lenny Kravitz,United Kingdom,52,emma_jones@hotmail.com,Emma,Rock,6/11/12 00:00,369,Jones,MPEG audio file,+44 020 7707 0707,N1 5LH,Europe,,Mr. Cab Driver,7.67M,230321,1,3,2.97,0.99
Lulu Santos - RCA 100 Anos De MÃºsica - Ãlbum 02,Lulu Santos,London,,,United Kingdom,52,emma_jones@hotmail.com,Emma,Latin,6/11/12 00:00,369,Jones,MPEG audio file,+44 020 7707 0707,N1 5LH,Europe,,O Ãšltimo RomÃ¢ntico (Ao Vivo),7.69M,231993,1,4,3.96,0.99
Misplaced Childhood,Marillion,London,,"Kelly, Mosley, Rothery, Trewaves",United Kingdom,52,emma_jones@hotmail.com,Emma,Rock,6/11/12 00:00,369,Jones,MPEG audio file,+44 020 7707 0707,N1 5LH,Europe,,Childhoods End?,9.02M,272796,1,5,4.95,0.99
Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye,Vienne,,Dick Holler,Austria,7,astrid.gruber@apple.at,Astrid,R&B/Soul,6/19/12 00:00,370,Gruber,MPEG audio file,+43 01 5134505,1010,Europe,,"Abraham, Martin And John",8.89M,273057,1,4,3.96,0.99
Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye,Brussels,,Al Cleveland/Marvin Gaye/Renaldo Benson,Belgium,8,daan_peeters@apple.be,Daan,R&B/Soul,7/2/12 00:00,371,Peeters,MPEG audio file,+32 02 219 03 03,1000,Europe,,Save The Children,6.34M,194821,1,4,3.96,0.99
The Best Of Men At Work,Men At Work,São Paulo,Woodstock Discos,,Brazil,10,eduardo@woodstock.com.br,Eduardo,Rock,7/2/12 00:00,372,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Down Under,7.37M,222171,1,4,3.96,0.99
Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye,Brussels,,Marvin Gaye,Belgium,8,daan_peeters@apple.be,Daan,R&B/Soul,7/2/12 00:00,371,Peeters,MPEG audio file,+32 02 219 03 03,1000,Europe,,You Sure Love To Ball,7.22M,218540,1,5,4.95,0.99
Seek And Shall Find: More Of The Best (1963-1981),Marvin Gaye,São Paulo,Woodstock Discos,Marvin Gaye,Brazil,10,eduardo@woodstock.com.br,Eduardo,R&B/Soul,7/2/12 00:00,372,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Praise,7.84M,235833,1,5,4.95,0.99
The Best Of Men At Work,Men At Work,Rio de Janeiro,Riotur,,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Rock,7/3/12 00:00,373,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Be Good Johnny,7.14M,216320,1,1,0.99,0.99
The Best Of Men At Work,Men At Work,Rio de Janeiro,Riotur,,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Rock,7/3/12 00:00,373,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Down by the Sea,13.31M,408163,1,2,1.98,0.99
The Best Of Men At Work,Men At Work,Rio de Janeiro,Riotur,,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Rock,7/3/12 00:00,373,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,Shakes and Ladders,6.56M,198008,1,3,2.97,0.99
The Best Of Men At Work,Men At Work,Rio de Janeiro,Riotur,,Brazil,12,roberto.almeida@riotur.gov.br,Roberto,Rock,7/3/12 00:00,373,Almeida,MPEG audio file,+55 (21) 2271-7000,20040-020,South America,RJ,It's a Mistake,8.98M,273371,1,3,2.97,0.99
Black Album,Metallica,Mountain View,Google Inc.,"James Hetfield, Lars Ulrich and Kirk Hammett",USA,16,fharris@google.com,Frank,Metal,7/4/12 00:00,374,Harris,MPEG audio file,+1 (650) 253-0000,94043-1351,North  America,CA,Through The Never,8.02M,244375,1,1,0.99,0.99
Garage Inc. (Disc 2),Metallica,Mountain View,Google Inc.,Killing Joke,USA,16,fharris@google.com,Frank,Metal,7/4/12 00:00,374,Harris,MPEG audio file,+1 (650) 253-0000,94043-1351,North  America,CA,The Wait,9.69M,295418,1,1,0.99,0.99
Garage Inc. (Disc 2),Metallica,Mountain View,Google Inc.,Jones/Sirotto/Smith,USA,16,fharris@google.com,Frank,Metal,7/4/12 00:00,374,Harris,MPEG audio file,+1 (650) 253-0000,94043-1351,North  America,CA,Blitzkrieg,7.09M,216685,1,2,1.98,0.99
Black Album,Metallica,Mountain View,Google Inc.,Ulrich,USA,16,fharris@google.com,Frank,Metal,7/4/12 00:00,374,Harris,MPEG audio file,+1 (650) 253-0000,94043-1351,North  America,CA,Holier Than Thou,7.46M,227892,1,3,2.97,0.99
Garage Inc. (Disc 2),Metallica,Mountain View,Google Inc.,Culmer/Exalt,USA,16,fharris@google.com,Frank,Metal,7/4/12 00:00,374,Harris,MPEG audio file,+1 (650) 253-0000,94043-1351,North  America,CA,So What,6.16M,189152,1,4,3.96,0.99
Black Album,Metallica,Mountain View,Google Inc.,"James Hetfield, Lars Ulrich and Jason Newsted",USA,16,fharris@google.com,Frank,Metal,7/4/12 00:00,374,Harris,MPEG audio file,+1 (650) 253-0000,94043-1351,North  America,CA,My Friend Of Misery,13.29M,409547,1,5,4.95,0.99
Kill 'Em All,Metallica,Orlando,,"James Hetfield, Lars Ulrich",USA,22,hleacock@gmail.com,Heather,Metal,7/7/12 00:00,375,Leacock,MPEG audio file,+1 (407) 999-7788,32801,North  America,FL,Hit The Lights,8.36M,257541,1,1,0.99,0.99
Ride The Lightning,Metallica,Orlando,,Metallica,USA,22,hleacock@gmail.com,Heather,Metal,7/7/12 00:00,375,Leacock,MPEG audio file,+1 (407) 999-7788,32801,North  America,FL,Fade To Black,13.53M,414824,1,1,0.99,0.99
Load,Metallica,Orlando,,"James Hetfield, Lars Ulrich, Kirk Hammett",USA,22,hleacock@gmail.com,Heather,Metal,7/7/12 00:00,375,Leacock,MPEG audio file,+1 (407) 999-7788,32801,North  America,FL,The House Jack Built,13.01M,398942,1,2,1.98,0.99
Master Of Puppets,Metallica,Orlando,,J.Hetfield/L.Ulrich,USA,22,hleacock@gmail.com,Heather,Metal,7/7/12 00:00,375,Leacock,MPEG audio file,+1 (407) 999-7788,32801,North  America,FL,Battery,10.23M,312424,1,2,1.98,0.99
Master Of Puppets,Metallica,Orlando,,K.Hammett,USA,22,hleacock@gmail.com,Heather,Metal,7/7/12 00:00,375,Leacock,MPEG audio file,+1 (407) 999-7788,32801,North  America,FL,Orion,16.38M,500062,1,3,2.97,0.99
Kill 'Em All,Metallica,Orlando,,"James Hetfield, Lars Ulrich, Dave Mustaine",USA,22,hleacock@gmail.com,Heather,Metal,7/7/12 00:00,375,Leacock,MPEG audio file,+1 (407) 999-7788,32801,North  America,FL,Phantom Lord,9.82M,302053,1,4,3.96,0.99
Load,Metallica,Orlando,,"James Hetfield, Lars Ulrich",USA,22,hleacock@gmail.com,Heather,Metal,7/7/12 00:00,375,Leacock,MPEG audio file,+1 (407) 999-7788,32801,North  America,FL,Poor Twisted Me,7.85M,240065,1,5,4.95,0.99
ReLoad,Metallica,Orlando,,"Hetfield, Ulrich",USA,22,hleacock@gmail.com,Heather,Metal,7/7/12 00:00,375,Leacock,MPEG audio file,+1 (407) 999-7788,32801,North  America,FL,Better Than You,10.55M,322899,1,5,4.95,0.99
ReLoad,Metallica,Orlando,,"Hetfield, Ulrich",USA,22,hleacock@gmail.com,Heather,Metal,7/7/12 00:00,375,Leacock,MPEG audio file,+1 (407) 999-7788,32801,North  America,FL,Low Man's Lyric,14.86M,457639,1,5,4.95,0.99
Miles Ahead,Miles Davis,Halifax,,Gil Evans,Canada,31,marthasilk@gmail.com,Martha,Jazz,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,Blues For Pablo (Alternate Take),6.90M,212558,1,1,0.99,0.99
Milton Nascimento Ao Vivo,Milton Nascimento,Halifax,,"Milton Nascimento, Fernando Brant",Canada,31,marthasilk@gmail.com,Martha,Latin,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,Menestrel Das Alagoas,6.54M,199758,1,1,0.99,0.99
Motley Crue Greatest Hits,MÃ¶tley CrÃ¼e,Halifax,,Nikki Sixx,Canada,31,marthasilk@gmail.com,Martha,Metal,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,Shout At The Devil,7.28M,221962,1,1,0.99,0.99
Ace Of Spades,MotÃ¶rhead,Halifax,,Clarke/Kilmister/Taylor,Canada,31,marthasilk@gmail.com,Martha,Metal,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,Jailbait,6.98M,213916,1,1,0.99,0.99
Miles Ahead,Miles Davis,Halifax,,Dave Brubeck,Canada,31,marthasilk@gmail.com,Martha,Jazz,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,The Duke,6.98M,214961,1,3,2.97,0.99
Minas,Milton Nascimento,Halifax,,Toninho Horta,Canada,31,marthasilk@gmail.com,Martha,Latin,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,Beijo Partido,7.51M,229564,1,3,2.97,0.99
St. Anger,Metallica,Halifax,,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,Canada,31,marthasilk@gmail.com,Martha,Metal,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,Invisible Kid,16.59M,510197,1,3,2.97,0.99
...And Justice For All,Metallica,Halifax,,"James Hetfield, Lars Ulrich & Kirk Hammett",Canada,31,marthasilk@gmail.com,Martha,Metal,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,Eye Of The Beholder,12.75M,385828,1,4,3.96,0.99
From The Muddy Banks Of The Wishkah [Live],Nirvana,Halifax,,Kurt Cobain,Canada,31,marthasilk@gmail.com,Martha,Rock,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,Spank Thru,6.19M,190354,1,4,3.96,0.99
Nevermind,Nirvana,Halifax,,Kurt Cobain,Canada,31,marthasilk@gmail.com,Martha,Rock,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,Smells Like Teen Spirit,9.82M,301296,1,4,3.96,0.99
Minas,Milton Nascimento,Halifax,,"John Lennon, Paul McCartney",Canada,31,marthasilk@gmail.com,Martha,Latin,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,Norwegian Wood,13.52M,413910,1,5,4.95,0.99
Motley Crue Greatest Hits,MÃ¶tley CrÃ¼e,Halifax,,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,Canada,31,marthasilk@gmail.com,Martha,Metal,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,Same Ol' Situation,8.28M,254511,1,5,4.95,0.99
Demorou...,MÃ´nica Marianno,Halifax,,MÃ´nica Marianno,Canada,31,marthasilk@gmail.com,Martha,World,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,O Que Vai Em Meu CoraÃ§Ã£o,8.37M,255373,1,5,4.95,0.99
Demorou...,MÃ´nica Marianno,Halifax,,MÃ´nica Marianno,Canada,31,marthasilk@gmail.com,Martha,World,7/12/12 00:00,376,Silk,MPEG audio file,+1 (902) 450-0450,B3S 1C5,North  America,NS,A MoÃ§a e a Chuva,8.93M,274625,1,5,4.95,0.99
Compositores,O TerÃ§o,Budapest,,,Hungary,45,ladislav_kovacs@apple.hu,Ladislav,Rock,7/20/12 00:00,377,Kovaics,MPEG audio file,,H-1073,Europe,,Sangue Latino,7.35M,223033,1,5,4.95,0.99
Compositores,O TerÃ§o,Amsterdam,,,Netherlands,48,johavanderberg@yahoo.nl,Johannes,Rock,8/2/12 00:00,379,Van der Berg,MPEG audio file,+31 020 6223130,1016,Europe,VV,Quem Mata A Mulher Mata O Melhor,8.64M,262791,1,1,0.99,0.99
Compositores,O TerÃ§o,Dublin,,,Ireland,46,hughoreilly@apple.ie,Hugh,Rock,8/2/12 00:00,378,O'Reilly,MPEG audio file,+353 01 6792424,,Europe,Dublin,Poeira,8.78M,267075,1,3,2.97,0.99
Compositores,O TerÃ§o,Dublin,,,Ireland,46,hughoreilly@apple.ie,Hugh,Rock,8/2/12 00:00,378,O'Reilly,MPEG audio file,+353 01 6792424,,Europe,Dublin,Folhas Secas,5.28M,161253,1,4,3.96,0.99
Compositores,O TerÃ§o,Amsterdam,,,Netherlands,48,johavanderberg@yahoo.nl,Johannes,Rock,8/2/12 00:00,379,Van der Berg,MPEG audio file,+31 020 6223130,1016,Europe,VV,O BraÃ§o Da Minha Guitarra,8.47M,258351,1,4,3.96,0.99
Compositores,O TerÃ§o,Madrid,,,Spain,50,enrique_munoz@yahoo.es,Enrique,Rock,8/3/12 00:00,380,MuÃ±oz,MPEG audio file,+34 914 454 454,28015,Europe,,Menino De Rua,10.78M,329795,1,1,0.99,0.99
Compositores,O TerÃ§o,Madrid,,,Spain,50,enrique_munoz@yahoo.es,Enrique,Rock,8/3/12 00:00,380,MuÃ±oz,MPEG audio file,+34 914 454 454,28015,Europe,,Elza,6.52M,199105,1,3,2.97,0.99
Olodum,Olodum,Madrid,,,Spain,50,enrique_munoz@yahoo.es,Enrique,Latin,8/3/12 00:00,380,MuÃ±oz,MPEG audio file,+34 914 454 454,28015,Europe,,Nossa Gente (Avisa LÃ ),6.23M,188212,1,4,3.96,0.99
Compositores,O TerÃ§o,Madrid,,,Spain,50,enrique_munoz@yahoo.es,Enrique,Rock,8/3/12 00:00,380,MuÃ±oz,MPEG audio file,+34 914 454 454,28015,Europe,,MÃ£e Terra,9.95M,306625,1,5,4.95,0.99
Olodum,Olodum,Edinburgh,,,United Kingdom,54,steve.murray@yahoo.uk,Steve,Latin,8/4/12 00:00,381,Murray,MPEG audio file,+44 0131 315 3300,EH4 1HH,Europe,,Olodum - Smile (Instrumental),7.87M,235833,1,1,0.99,0.99
AcÃºstico MTV,Os Paralamas Do Sucesso,Edinburgh,,Herbert Vianna,United Kingdom,54,steve.murray@yahoo.uk,Steve,Latin,8/4/12 00:00,381,Murray,MPEG audio file,+44 0131 315 3300,EH4 1HH,Europe,,Uns Dias,7.93M,240796,1,1,0.99,0.99
AcÃºstico MTV,Os Paralamas Do Sucesso,Edinburgh,,Herbert Vianna,United Kingdom,54,steve.murray@yahoo.uk,Steve,Latin,8/4/12 00:00,381,Murray,MPEG audio file,+44 0131 315 3300,EH4 1HH,Europe,,BrasÃ­lia 5:31,5.86M,178337,1,2,1.98,0.99
Olodum,Olodum,Edinburgh,,,United Kingdom,54,steve.murray@yahoo.uk,Steve,Latin,8/4/12 00:00,381,Murray,MPEG audio file,+44 0131 315 3300,EH4 1HH,Europe,,Jeito Faceiro,7.23M,217286,1,4,3.96,0.99
AcÃºstico MTV,Os Paralamas Do Sucesso,Edinburgh,,Herbert Vianna,United Kingdom,54,steve.murray@yahoo.uk,Steve,Latin,8/4/12 00:00,381,Murray,MPEG audio file,+44 0131 315 3300,EH4 1HH,Europe,,"Um Amor, Um Lugar",6.09M,184555,1,4,3.96,0.99
Olodum,Olodum,Edinburgh,,,United Kingdom,54,steve.murray@yahoo.uk,Steve,Latin,8/4/12 00:00,381,Murray,MPEG audio file,+44 0131 315 3300,EH4 1HH,Europe,,Todo Amor (Asas Da Liberdade),8.12M,245133,1,5,4.95,0.99
Arquivo II,Os Paralamas Do Sucesso,Sao Jose dos Campos,Embraer,Herbert Vianna,Brazil,1,luisg@embraer.com.br,Lucas,Latin,8/7/12 00:00,382,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,Saber Amar,6.72M,202788,1,1,0.99,0.99
AcÃºstico MTV,Os Paralamas Do Sucesso,Sao Jose dos Campos,Embraer,Herbert Vianna,Brazil,1,luisg@embraer.com.br,Lucas,Latin,8/7/12 00:00,382,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,Vamo BatÃª Lata,7.59M,228754,1,2,1.98,0.99
Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Sao Jose dos Campos,Embraer,,Brazil,1,luisg@embraer.com.br,Lucas,Latin,8/7/12 00:00,382,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,Meu Erro,6.89M,208431,1,2,1.98,0.99
Arquivo II,Os Paralamas Do Sucesso,Sao Jose dos Campos,Embraer,Herbert Vianna,Brazil,1,luisg@embraer.com.br,Lucas,Latin,8/7/12 00:00,382,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,Mensagen De Amor (2000),6.06M,183588,1,4,3.96,0.99
Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Sao Jose dos Campos,Embraer,,Brazil,1,luisg@embraer.com.br,Lucas,Latin,8/7/12 00:00,382,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,Cinema Mudo,7.61M,227918,1,5,4.95,0.99
Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Sao Jose dos Campos,Embraer,,Brazil,1,luisg@embraer.com.br,Lucas,Latin,8/7/12 00:00,382,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,SerÃ¡ Que Vai Chover?,11.13M,337057,1,5,4.95,0.99
Tribute,Ozzy Osbourne,Sao Jose dos Campos,Embraer,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",Brazil,1,luisg@embraer.com.br,Lucas,Metal,8/7/12 00:00,382,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,Paranoid,5.73M,176352,1,5,4.95,0.99
Tribute,Ozzy Osbourne,Sao Jose dos Campos,Embraer,"O. Osbourne, R. Daisley, R. Rhoads, L. Kerslake",Brazil,1,luisg@embraer.com.br,Lucas,Metal,8/7/12 00:00,382,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,Flying High Again,8.48M,261224,1,5,4.95,0.99
No More Tears (Remastered),Ozzy Osbourne,Sao Jose dos Campos,Embraer,"L. Kilmister, O. Osbourne & Z. Wylde",Brazil,1,luisg@embraer.com.br,Lucas,Rock,8/7/12 00:00,382,Gonasalves,Protected AAC audio file,+55 (12) 3923-5555,12227-000,South America,SP,"Mama, I'm Coming Home",4.30M,251586,1,2,1.98,0.99
Vs.,Pearl Jam,São Paulo,Woodstock Discos,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,Brazil,10,eduardo@woodstock.com.br,Eduardo,Rock,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Dissident,7.03M,215510,1,1,0.99,0.99
Original Soundtracks 1,Passengers,São Paulo,Woodstock Discos,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Brazil,10,eduardo@woodstock.com.br,Eduardo,Soundtrack,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Plot 180,7.25M,221596,1,1,0.99,0.99
Pearl Jam,Pearl Jam,São Paulo,Woodstock Discos,Jeff Ament,Brazil,10,eduardo@woodstock.com.br,Eduardo,Alternative & Punk,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Big Wave,5.86M,178573,1,3,2.97,0.99
Greatest Hits,Lenny Kravitz,São Paulo,Woodstock Discos,,Brazil,10,eduardo@woodstock.com.br,Eduardo,Reggae,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Don't Look Back,7.34M,221100,1,3,2.97,0.99
The Beast Live,Paul D'Ianno,São Paulo,Woodstock Discos,David Murray/Paul Di'Anno/Steve Harris,Brazil,10,eduardo@woodstock.com.br,Eduardo,Rock,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Sanctuary,6.42M,198844,1,3,2.97,0.99
Live On Two Legs [Live],Pearl Jam,São Paulo,Woodstock Discos,Pearl Jam,Brazil,10,eduardo@woodstock.com.br,Eduardo,Rock,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Untitled,3.96M,122801,1,3,2.97,0.99
Live On Two Legs [Live],Pearl Jam,São Paulo,Woodstock Discos,Stone Gossard & Eddie Vedder,Brazil,10,eduardo@woodstock.com.br,Eduardo,Rock,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Black,13.58M,415712,1,3,2.97,0.99
Riot Act,Pearl Jam,São Paulo,Woodstock Discos,Jeff Ament,Brazil,10,eduardo@woodstock.com.br,Eduardo,Rock,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,1/2 Full,8.20M,251010,1,3,2.97,0.99
Riot Act,Pearl Jam,São Paulo,Woodstock Discos,Matt Cameron,Brazil,10,eduardo@woodstock.com.br,Eduardo,Rock,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Cropduster,7.59M,231888,1,3,2.97,0.99
Dark Side Of The Moon,Pink Floyd,São Paulo,Woodstock Discos,"Gilmour, Mason, Wright, Waters",Brazil,10,eduardo@woodstock.com.br,Eduardo,Rock,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Any Colour You Like,6.71M,205740,1,3,2.97,0.99
Greatest Hits,Lenny Kravitz,São Paulo,Woodstock Discos,,Brazil,10,eduardo@woodstock.com.br,Eduardo,Reggae,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Pick Myself Up,7.79M,234684,1,4,3.96,0.99
Ten,Pearl Jam,São Paulo,Woodstock Discos,Jeff Ament/Stone Gossard,Brazil,10,eduardo@woodstock.com.br,Eduardo,Rock,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Oceans,5.28M,162194,1,4,3.96,0.99
Original Soundtracks 1,Passengers,São Paulo,Woodstock Discos,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",Brazil,10,eduardo@woodstock.com.br,Eduardo,Soundtrack,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Your Blue Room,10.87M,328228,1,4,3.96,0.99
Walking Into Clarksdale,Page & Plant,São Paulo,Woodstock Discos,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Brazil,10,eduardo@woodstock.com.br,Eduardo,Rock,8/12/12 00:00,383,Martins,MPEG audio file,+55 (11) 3033-5446,01007-010,South America,SP,Most High,11.00M,336535,1,5,4.95,0.99
Os CÃ£es Ladram Mas A Caravana NÃ£o PÃ¡ra,Planet Hemp,Chicago,,,USA,24,fralston@gmail.com,Frank,Hip Hop/Rap,8/20/12 00:00,384,Ralston,MPEG audio file,+1 (312) 332-3232,60611,North  America,IL,Rappers Reais,6.68M,202004,1,2,1.98,0.99
Greatest Hits I,Queen,Tucson,,"Deacon, John",USA,27,patrick.gray@aol.com,Patrick,Rock,9/2/12 00:00,386,Gray,MPEG audio file,+1 (520) 622-4200,85719,North  America,AZ,Another One Bites The Dust,7.17M,216946,1,2,1.98,0.99
Os CÃ£es Ladram Mas A Caravana NÃ£o PÃ¡ra,Planet Hemp,Madison,,,USA,25,vstevens@yahoo.com,Victor,Hip Hop/Rap,9/2/12 00:00,385,Stevens,MPEG audio file,+1 (608) 257-0597,53703,North  America,WI,Nega Do Cabelo Duro,4.12M,121808,1,4,3.96,0.99
Os CÃ£es Ladram Mas A Caravana NÃ£o PÃ¡ra,Planet Hemp,Madison,,,USA,25,vstevens@yahoo.com,Victor,Hip Hop/Rap,9/2/12 00:00,385,Stevens,MPEG audio file,+1 (608) 257-0597,53703,North  America,WI,Hemp Family,6.81M,205923,1,4,3.96,0.99
Os CÃ£es Ladram Mas A Caravana NÃ£o PÃ¡ra,Planet Hemp,Tucson,,,USA,27,patrick.gray@aol.com,Patrick,Hip Hop/Rap,9/2/12 00:00,386,Gray,MPEG audio file,+1 (520) 622-4200,85719,North  America,AZ,Se Liga,13.56M,410409,1,5,4.95,0.99
Greatest Hits I,Queen,Toronto,,"Deacon, John",Canada,29,robbrown@shaw.ca,Robert,Rock,9/3/12 00:00,387,Brown,MPEG audio file,+1 (416) 363-8888,M6J 1V1,North  America,ON,You're My Best Friend,5.60M,172225,1,1,0.99,0.99
Greatest Hits I,Queen,Toronto,,"May, Brian",Canada,29,robbrown@shaw.ca,Robert,Rock,9/3/12 00:00,387,Brown,MPEG audio file,+1 (416) 363-8888,M6J 1V1,North  America,ON,Save Me,7.44M,228832,1,2,1.98,0.99
Greatest Hits I,Queen,Toronto,,"Mercury, Freddie",Canada,29,robbrown@shaw.ca,Robert,Rock,9/3/12 00:00,387,Brown,MPEG audio file,+1 (416) 363-8888,M6J 1V1,North  America,ON,Somebody To Love,9.65M,297351,1,2,1.98,0.99
Greatest Hits I,Queen,Toronto,,"May, Brian",Canada,29,robbrown@shaw.ca,Robert,Rock,9/3/12 00:00,387,Brown,MPEG audio file,+1 (416) 363-8888,M6J 1V1,North  America,ON,Fat Bottomed Girls,6.63M,204695,1,3,2.97,0.99
